;Unnamed: 0;question;selections;options;options_formatted;source;value_us;value_uk;answer_us;answer_uk;category;# of options;question type;category_group;model_answer_us;model_answer_uk;model_answer_uk_option_match;model_answer_us_option_match;#_options;score_uk;score_us;overall_score_uk;similarity_score_uk;similarity_score_us;overall_score_us;similarity_model_answers_uk_us;similarity_ground_truth_answers_uk_us;options_dict;score_ground_truth_answers;value_diff;question_type;gpt4_uk_score;gpt4_us_score;gpt4_usGT_ukGT_score;gpt4_ukGT_usMA_score;gpt4_usGT_ukMA_score;gpt4_usMA_ukMA_score;gpt4_us_score_normed;gpt4_uk_score_normed;gpt4_ukGT_usMA_normed;gpt4_usGT_ukMA_normed;gpt4_usGT_ukGT_normed;gpt4_usMA_ukMA_score_normed
1407;1407;Do you enjoy cooking shows?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I love cooking shows!;Yes, absolutely love cooking shows!;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I enjoy cooking shows.;Yes, I enjoy cooking shows.;;;0.0;0.0;0.0;0.8490538597106934;0.8490538597106934;0.9796334505081176;0.9796334505081176;0.9999998211860656;0.8618792295455933;;0.0;1.0;Binary Choice;5.0;5.0;5.0;5.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0
1408;1408;Do you like stand-up comedy?;{};;;GPT-4 generated;0,000001;0,000001;Love it, always makes me laugh!;Absolutely, it's absolutely brilliant, mate!;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I enjoy stand-up comedy.;Yes, I enjoy stand-up comedy.;;;0.0;0.0;0.0;0.6027950048446655;0.6027950048446655;0.6315765380859375;0.6315765380859375;0.9999998807907104;0.5702629685401917;;0.0;1.0;Binary Choice;1.0;4.0;2.0;1.0;2.0;5.0;0.750001;0.0;0.0;0.250001;0.250001;1.0
1409;1409;Do you watch soap operas?;{};;;GPT-4 generated;0,000001;0,000001;No, I don't watch soap operas.;Yes, I do watch soap operas.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;No, I don't watch soap operas.;No, I do not watch them.;;;0.0;0.0;0.0;0.7404646873474121;0.7404646873474121;1.0;1.0;0.8474534749984741;0.8525039553642273;;0.0;1.0;Binary Choice;2.5;5.0;4.5;4.5;5.0;5.0;1.0;0.375001;0.875001;1.0;0.875001;1.0
1410;1410;Do you watch award shows?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I love watching award shows!;Yes, I do watch award shows.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I watch award shows.;Yes, I enjoy watching award shows.;;;0.0;0.0;0.0;0.909642457962036;0.909642457962036;0.9073182940483092;0.9073182940483092;0.9533425569534302;0.9074993133544922;;0.0;1.0;Binary Choice;4.5;5.0;4.5;5.0;5.0;5.0;1.0;0.875001;1.0;1.0;0.875001;1.0
1411;1411;Do you follow celebrity news?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I love keeping up!;Not really, it's all rubbish.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I keep up with it.;No, I don't follow celebrity news.;;;0.0;0.0;0.0;0.5745852589607239;0.5745852589607239;0.7923659086227417;0.7923659086227417;0.6778627038002014;0.5794240236282349;;0.0;1.0;Binary Choice;2.0;3.5;1.0;1.0;1.0;1.0;0.625001;0.250001;0.0;0.0;0.0;0.0
1412;1412;Do you like sculptures?;{};;;GPT-4 generated;0,000001;0,000001;Yeah, sculptures are pretty cool!;Yes, quite fond of sculptures, indeed.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I like sculptures.;Yes, I appreciate sculptures.;;;0.0;0.0;0.0;0.7860054969787598;0.7860054969787598;0.7640905976295471;0.7640905976295471;0.9536114931106568;0.729724645614624;;0.0;1.0;Binary Choice;5.0;4.5;4.5;5.0;5.0;5.0;0.875001;1.0;1.0;1.0;0.875001;1.0
1413;1413;Do you enjoy musicals?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I love musicals!;Absolutely, love them! Can't resist!;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I enjoy musicals very much.;Yes, I enjoy musicals very much.;;;0.0;0.0;0.0;0.6831823587417603;0.6831823587417603;0.9587787389755248;0.9587787389755248;0.9999998807907104;0.7014093399047852;;0.0;1.0;Binary Choice;5.0;5.0;2.0;2.0;5.0;5.0;1.0;1.0;0.250001;1.0;0.250001;1.0
1414;1414;Do you have a favorite art movement?;{};;;GPT-4 generated;0,000001;0,000001;Pop art. It's vibrant and fun!;Pre-Raphaelite.;Entertainment & Arts;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;I appreciate various art movements.;Pre-Raphaelite.;;;0.0;0.0;0.0;1.0;1.0;0.6366181969642639;0.6366181969642639;0.5034403800964355;0.5632737278938293;;0.0;1.0;Binary Choice;5.0;3.0;1.0;2.0;1.0;1.0;0.500001;1.0;0.250001;0.0;0.0;0.0
1415;1415;Do you like listening to podcasts about art?;{};;;GPT-4 generated;0,000001;0,000001;Not really, prefer other topics.;Absolutely, I find them quite fascinating.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Not really, prefer other topics.;Yes, I enjoy listening to art podcasts.;;;0.0;0.0;0.0;0.7125284671783447;0.7125284671783447;0.9999998807907104;0.9999998807907104;0.5751630663871765;0.587138831615448;;0.0;1.0;Binary Choice;3.5;5.0;1.0;1.0;1.0;1.0;1.0;0.625001;0.0;0.0;0.0;0.0
1416;1416;Do you enjoy interpretive dance?;{};;;GPT-4 generated;0,000001;0,000001;Not really, it's not my thing.;Not really, not my cuppa tea.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Not really, not my thing.;Not particularly, but I appreciate it.;;;0.0;0.0;0.0;0.6098358631134033;0.6098358631134033;0.8758145570755005;0.8758145570755005;0.6596395969390869;0.795602560043335;;0.0;1.0;Binary Choice;3.5;5.0;4.5;4.5;4.5;4.0;1.0;0.625001;0.875001;0.875001;0.875001;0.750001
1417;1417;Do you like graffiti art?;{};;;GPT-4 generated;0,000001;0,000001;Yeah, graffiti art is pretty cool!;Not particularly, it's a mess.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Not really, it's too messy.;Not really, it's not my thing.;;;0.0;0.0;0.0;0.735258936882019;0.735258936882019;0.5955672860145569;0.5955672860145569;0.7572838068008423;0.5860720872879028;;0.0;1.0;Binary Choice;4.0;1.0;1.0;4.5;1.0;4.0;0.0;0.750001;0.875001;0.0;0.0;0.750001
1418;1418;Do you like satire?;{};;;GPT-4 generated;0,000001;0,000001;Love it, it's hilarious!;Absolutely, it's rather jolly good!;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I enjoy satire.;Yes, I quite enjoy satire.;;;0.0;0.0;0.0;0.6638345718383789;0.6638345718383789;0.6554850935935974;0.6554850935935974;0.9757130146026612;0.7519086003303528;;0.0;1.0;Binary Choice;1.5;3.5;2.5;1.0;2.0;5.0;0.625001;0.125001;0.0;0.250001;0.375001;1.0
1419;1419;Do you enjoy choral music?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I enjoy choral music.;Absolutely, it's simply splendid!;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I enjoy choral music.;Yes, I enjoy choral music.;;;0.0;0.0;0.0;0.6091477274894714;0.6091477274894714;0.9999999403953552;0.9999999403953552;0.9999999403953552;0.5827279090881348;;0.0;1.0;Binary Choice;1.0;5.0;1.0;1.0;5.0;5.0;1.0;0.0;0.0;1.0;0.0;1.0
1420;1420;Do you play any traditional instruments?;{};;;GPT-4 generated;0,000001;0,000001;No, I don't play any instruments.;No, I do not.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;No, I do not.;No, I do not.;;;0.0;0.0;0.0;1.0000001192092896;1.0000001192092896;0.6044797897338867;0.6044797897338867;1.0000001192092896;0.6044797897338867;;0.0;1.0;Binary Choice;5.0;3.5;2.0;5.0;3.0;5.0;0.625001;1.0;1.0;0.500001;0.250001;1.0
1421;1421;Do you appreciate outsider art?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I appreciate outsider art.;Yes, quite fond of outsider art.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Not really, prefer more traditional art.;Yes, I appreciate outsider art.;;;0.0;0.0;0.0;0.8592666983604431;0.8592666983604431;0.7260069251060486;0.7260069251060486;0.6623262166976929;0.8671884536743164;;0.0;1.0;Binary Choice;5.0;1.0;5.0;2.0;5.0;2.0;0.0;1.0;0.250001;1.0;1.0;0.250001
1422;1422;Do you like tie-dye clothing?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I love tie-dye clothing!;Not really, not my style.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, tie-dye clothing is groovy!;Yes, I love tie-dye clothing!;;;0.0;0.0;0.0;0.5675841569900513;0.5675841569900513;0.8934453725814819;0.8934453725814819;0.8596053719520569;0.6086212992668152;;0.0;1.0;Binary Choice;1.5;4.5;1.0;1.0;5.0;4.5;0.875001;0.125001;0.0;1.0;0.0;0.875001
1423;1423;Do you enjoy fashion documentaries?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I love fashion documentaries!;Absolutely, they're quite fascinating!;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I enjoy fashion documentaries.;Yes, I enjoy fashion documentaries.;;;0.0;0.0;0.0;0.6500359177589417;0.6500359177589417;0.9724546670913696;0.9724546670913696;0.9999998807907104;0.6516951322555542;;0.0;1.0;Binary Choice;3.5;5.0;1.0;1.0;5.0;5.0;1.0;0.625001;0.0;1.0;0.0;1.0
1424;1424;Do you like wearing turtlenecks?;{};;;GPT-4 generated;0,000001;0,000001;No, they're too constricting and uncomfortable.;Yes, quite fond of turtlenecks, actually.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I love wearing turtlenecks.;Yes, I do enjoy wearing turtlenecks.;;;0.0;0.0;0.0;0.8415943384170532;0.8415943384170532;0.610000729560852;0.610000729560852;0.9819601774215698;0.6024895906448364;;0.0;1.0;Binary Choice;5.0;2.0;1.0;5.0;1.0;5.0;0.250001;1.0;1.0;0.0;0.0;1.0
1425;1425;Do you wear sustainable fashion?;{};;;GPT-4 generated;0,000001;0,000001;No, I don't wear sustainable fashion.;Yes, I do wear sustainable fashion.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;No, I do not.;No, I do not.;;;0.0;0.0;0.0;0.5469407439231873;0.5469407439231873;0.6038326025009155;0.6038326025009155;1.0000001192092896;0.8543851375579834;;0.0;1.0;Binary Choice;1.0;2.0;4.5;1.0;2.0;5.0;0.250001;0.0;0.0;0.250001;0.875001;1.0
1426;1426;Do you wear fur or faux fur?;{};;;GPT-4 generated;0,000001;0,000001;Faux fur, not real fur.;Faux fur, of course, darling!;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Faux fur, not real fur.;Faux fur, not real fur.;;;0.0;0.0;0.0;0.682607889175415;0.682607889175415;1.0;1.0;1.0;0.6472873687744141;;0.0;1.0;Binary Choice;4.5;5.0;4.5;4.5;5.0;5.0;1.0;0.875001;0.875001;1.0;0.875001;1.0
1427;1427;Do you have pierced ears?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I have pierced ears.;Yes, I do have pierced ears.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;No, I do not.;No, I do not.;;;0.0;0.0;0.0;0.5381811857223511;0.5381811857223511;0.5395088195800781;0.5395088195800781;1.0000001192092896;0.9811248183250428;;0.0;1.0;Binary Choice;1.0;1.0;5.0;1.0;1.0;5.0;0.0;0.0;0.0;0.0;1.0;1.0
1428;1428;Do you wear wristwatches?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I wear wristwatches.;Yes, I do wear wristwatches.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I wear wristwatches.;Yes, I wear wristwatches.;;;0.0;0.0;0.0;0.9373777508735656;0.9373777508735656;1.000000238418579;1.000000238418579;1.000000238418579;0.98235422372818;;0.0;1.0;Binary Choice;5.0;5.0;5.0;5.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0
1429;1429;Do you wear anklets?;{};;;GPT-4 generated;0,000001;0,000001;No, I do not wear anklets.;No, I do not wear anklets.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;No, I do not wear anklets.;No, I do not wear anklets.;;;0.0;0.0;0.0;0.9999998211860656;0.9999998211860656;0.9999998211860656;0.9999998211860656;0.9999998211860656;0.9999998211860656;;1.0;1.0;Binary Choice;5.0;5.0;5.0;5.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0
1430;1430;Do you like sequins?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I love sequins! They're fabulous!;Not particularly, they're a bit flashy.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I like sequins.;Yes, I adore sequins!;;;0.0;0.0;0.0;0.565725564956665;0.565725564956665;0.7919459939002991;0.7919459939002991;0.9039485454559326;0.5972834229469299;;0.0;1.0;Binary Choice;2.0;4.5;1.0;1.0;5.0;5.0;0.875001;0.250001;0.0;1.0;0.0;1.0
1431;1431;Do you have a favorite fashion era?;{};;;GPT-4 generated;0,000001;0,000001;The 1920s flapper style, for sure!;Victorian era, quite dapper indeed!;Fashion & Style;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;No, I don't have a favorite.;Victorian era.;;;0.0;0.0;0.0;1.0;1.0;0.5272591710090637;0.5272591710090637;0.4463425576686859;0.71340411901474;;0.0;1.0;Binary Choice;5.0;1.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.250001;0.0
1432;1432;Do you read biographies?;{};;;GPT-4 generated;0,000001;0,000001;Not really, prefer fiction books.;Yes, quite fond of biographies, actually.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I enjoy reading biographies.;Yes, I enjoy reading biographies.;;;0.0;0.0;0.0;0.8240000009536743;0.8240000009536743;0.6921125054359436;0.6921125054359436;0.9999998807907104;0.7139132618904114;;0.0;1.0;Binary Choice;5.0;2.0;2.0;4.5;2.0;5.0;0.250001;1.0;0.875001;0.250001;0.250001;1.0
1433;1433;Do you enjoy chick lit?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I love chick lit!;Yes, I quite enjoy chick lit.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Not really, prefer other genres.;Not my cup of tea.;;;0.0;0.0;0.0;0.5646641254425049;0.5646641254425049;0.646601676940918;0.646601676940918;0.5763572454452515;0.9643599987030028;;0.0;1.0;Binary Choice;1.0;1.0;5.0;2.0;1.0;4.5;0.0;0.0;0.250001;0.0;1.0;0.875001
1434;1434;Do you read fantasy novels?;{};;;GPT-4 generated;0,000001;0,000001;Not really, prefer non-fiction.;Yes, I do enjoy fantasy novels.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I enjoy reading fantasy novels.;Yes, I enjoy reading fantasy novels.;;;0.0;0.0;0.0;0.9229350686073304;0.9229350686073304;0.6374331116676331;0.6374331116676331;0.9999999403953552;0.6299791932106018;;0.0;1.0;Binary Choice;5.0;2.0;2.0;5.0;1.0;5.0;0.250001;1.0;1.0;0.0;0.250001;1.0
1435;1435;Do you like satire?;{};;;GPT-4 generated;0,000001;0,000001;Love it, it's hilarious!;Absolutely, it's rather jolly good!;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I enjoy satire.;Yes, I enjoy satire.;;;0.0;0.0;0.0;0.6042051315307617;0.6042051315307617;0.6554850935935974;0.6554850935935974;1.000000238418579;0.7519086003303528;;0.0;1.0;Binary Choice;2.0;3.5;2.0;1.0;2.0;5.0;0.625001;0.250001;0.0;0.250001;0.250001;1.0
1436;1436;Do you enjoy poetry?;{};;;GPT-4 generated;0,000001;0,000001;Not really, it's not my thing.;Absolutely, poetry is simply splendid!;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I enjoy poetry very much.;Yes, I enjoy poetry very much.;;;0.0;0.0;0.0;0.7737624049186707;0.7737624049186707;0.5744545459747314;0.5744545459747314;1.0;0.542794942855835;;0.0;1.0;Binary Choice;4.5;1.0;1.0;4.0;1.0;5.0;0.0;0.875001;0.750001;0.0;0.0;1.0
1437;1437;Do you read children's books as an adult?;{};;;GPT-4 generated;0,000001;0,000001;No, I don't read children's books.;Yes, quite fond of them, actually.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I enjoy reading children's books.;Yes, I enjoy reading children's books.;;;0.0;0.0;0.0;0.7416871190071106;0.7416871190071106;0.8415572047233582;0.8415572047233582;0.999999701976776;0.6121634244918823;;0.0;1.0;Binary Choice;2.0;2.5;1.0;2.0;2.0;5.0;0.375001;0.250001;0.250001;0.250001;0.0;1.0
1438;1438;Do you like classic literature?;{};;;GPT-4 generated;0,000001;0,000001;Not really, prefer more modern stuff.;Absolutely, can't get enough!;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I enjoy classic literature.;Yes, I enjoy classic literature.;;;0.0;0.0;0.0;0.5884895324707031;0.5884895324707031;0.6744476556777954;0.6744476556777954;1.0000001192092896;0.6199941039085388;;0.0;1.0;Binary Choice;2.0;2.0;1.0;1.0;1.0;5.0;0.250001;0.250001;0.0;0.0;0.0;1.0
1439;1439;Do you read celebrity memoirs?;{};;;GPT-4 generated;0,000001;0,000001;Sometimes, when I'm feeling curious.;Not really, not my cuppa tea.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;No, I don't read celebrity memoirs.;No, I do not.;;;0.0;0.0;0.0;0.5417730212211609;0.5417730212211609;0.6063883304595947;0.6063883304595947;0.6178565621376038;0.5954583883285522;;0.0;1.0;Binary Choice;2.0;1.0;1.0;1.0;1.0;2.0;0.0;0.250001;0.0;0.0;0.0;0.250001
1440;1440;Do you enjoy dystopian novels?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I love dystopian novels!;Absolutely, can't get enough!;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I enjoy dystopian novels.;Yes, I enjoy dystopian novels.;;;0.0;0.0;0.0;0.5834640860557556;0.5834640860557556;0.9759602546691896;0.9759602546691896;0.999999701976776;0.5725756883621216;;0.0;1.0;Binary Choice;1.0;5.0;1.0;1.0;5.0;5.0;1.0;0.0;0.0;1.0;0.0;1.0
1441;1441;Do you read self-help books?;{};;;GPT-4 generated;0,000001;0,000001;Sometimes, when I need some guidance.;Not really, not my cuppa tea.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I read self-help books.;No, I do not.;;;0.0;0.0;0.0;0.5417730212211609;0.5417730212211609;0.6591828465461731;0.6591828465461731;0.5434311032295227;0.5923147797584534;;0.0;1.0;Binary Choice;2.0;2.0;1.0;1.0;1.0;2.0;0.250001;0.250001;0.0;0.0;0.0;0.250001
1442;1442;Do you RSVP to events?;{};;;GPT-4 generated;0,000001;0,000001;Sometimes, but not always.;Yes, always. It's only polite.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, I always RSVP to events.;Yes, I always RSVP to events.;;;0.0;0.0;0.0;0.5878293514251709;0.5878293514251709;0.569424033164978;0.569424033164978;1.0;0.573406994342804;;0.0;1.0;Binary Choice;4.5;1.0;2.0;3.0;1.0;5.0;0.0;0.875001;0.500001;0.0;0.250001;1.0
1443;1443;Do you consider yourself polite?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I consider myself polite.;Yes, quite polite, I'd say.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, I am polite.;Yes, I am polite.;;;0.0;0.0;0.0;0.6975721716880798;0.6975721716880798;0.8753447532653809;0.8753447532653809;1.0000001192092896;0.7673050165176392;;0.0;1.0;Binary Choice;5.0;5.0;4.0;2.5;5.0;5.0;1.0;1.0;0.375001;1.0;0.750001;1.0
1444;1444;Do you keep your phone on silent during meetings?;{};;;GPT-4 generated;0,000001;0,000001;Yes, always on silent during meetings.;Yes, always on silent, old chap.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, I keep it on silent.;Yes, I keep it on silent.;;;0.0;0.0;0.0;0.6998510360717773;0.6998510360717773;0.74685138463974;0.74685138463974;0.9999997615814208;0.7799318432807922;;0.0;1.0;Binary Choice;5.0;4.5;4.0;4.5;4.0;5.0;0.875001;1.0;0.875001;0.750001;0.750001;1.0
1445;1445;Do you give up your seat for others in public transport?;{};;;GPT-4 generated;0,000001;0,000001;Sometimes, if I'm feeling generous.;Yes, it's only polite to do so.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, I give up my seat.;Yes, always, it's common courtesy.;;;0.0;0.0;0.0;0.7513810396194458;0.7513810396194458;0.6008758544921875;0.6008758544921875;0.6446574926376343;0.6219366192817688;;0.0;1.0;Binary Choice;5.0;1.0;1.0;2.0;2.0;3.0;0.0;1.0;0.250001;0.250001;0.0;0.500001
1446;1446;Do you like small talk?;{};;;GPT-4 generated;0,000001;0,000001;Yeah, small talk is cool.;Not particularly, but it's polite.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, small talk is enjoyable.;Yes, small talk is enjoyable.;;;0.0;0.0;0.0;0.630272388458252;0.630272388458252;0.92002272605896;0.92002272605896;0.9999998807907104;0.5999465584754944;;0.0;1.0;Binary Choice;2.0;5.0;1.0;1.0;5.0;5.0;1.0;0.250001;0.0;1.0;0.0;1.0
1447;1447;Do you keep your emotions private?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I keep my emotions private.;Yes, quite reserved, old chap.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, emotions are kept private.;Yes, emotions are kept private.;;;0.0;0.0;0.0;0.6070951819419861;0.6070951819419861;0.8482865691184998;0.8482865691184998;1.000000238418579;0.5921316742897034;;0.0;1.0;Binary Choice;3.0;5.0;4.0;4.0;5.0;5.0;1.0;0.500001;0.750001;1.0;0.750001;1.0
1448;1448;Do you gift homemade items?;{};;;GPT-4 generated;0,000001;0,000001;Sometimes, if I have time.;Yes, quite often, jolly good!;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, I gift homemade items.;Yes, homemade items are often gifted.;;;0.0;0.0;0.0;0.6025382280349731;0.6025382280349731;0.6202607154846191;0.6202607154846191;0.8673188090324402;0.588846743106842;;0.0;1.0;Binary Choice;1.0;1.0;2.0;1.0;1.0;4.5;0.0;0.0;0.0;0.0;0.250001;0.875001
1449;1449;Do you tip service workers?;{};;;GPT-4 generated;0,000001;0,000001;Yes, always tip service workers.;Yes, it is customary to tip.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, tipping service workers is customary.;Yes, it is customary to tip.;;;0.0;0.0;0.0;0.9999998807907104;0.9999998807907104;0.8642967939376831;0.8642967939376831;0.848338782787323;0.7549961805343628;;0.0;1.0;Binary Choice;5.0;5.0;4.5;5.0;4.5;5.0;1.0;1.0;1.0;0.875001;0.875001;1.0
1450;1450;Do you like hugging people as a greeting?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I love hugging people!;Not particularly, it's not customary.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, I enjoy hugging people.;Yes, I enjoy hugging people.;;;0.0;0.0;0.0;0.5178500413894653;0.5178500413894653;0.981329083442688;0.981329083442688;0.9999999403953552;0.5299773812294006;;0.0;1.0;Binary Choice;1.0;4.5;1.0;1.0;5.0;5.0;0.875001;0.0;0.0;1.0;0.0;1.0
1451;1451;Do you make eye contact when talking?;{};;;GPT-4 generated;0,000001;0,000001;Yes, always make eye contact.;Yes, it's considered polite.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, I make eye contact.;Yes, I make eye contact.;;;0.0;0.0;0.0;0.68504798412323;0.68504798412323;0.814166247844696;0.814166247844696;0.9999997615814208;0.6447224617004395;;0.0;1.0;Binary Choice;1.0;4.5;2.0;1.0;5.0;5.0;0.875001;0.0;0.0;1.0;0.250001;1.0
1452;1452;Do you decorate your home for the holidays?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I decorate my home.;Yes, we decorate our home.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I decorate my home.;Yes, I decorate my home.;;;0.0;0.0;0.0;0.9667953252792358;0.9667953252792358;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.9667953252792358;;0.0;1.0;Binary Choice;5.0;5.0;5.0;5.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0
1453;1453;Do you like holiday-themed drinks?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I love holiday-themed drinks!;Yes, absolutely love holiday-themed drinks!;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I love holiday-themed drinks!;Yes, I enjoy holiday-themed drinks.;;;0.0;0.0;0.0;0.8677348494529724;0.8677348494529724;0.9999998211860656;0.9999998211860656;0.9687411189079284;0.9266605973243712;;0.0;1.0;Binary Choice;5.0;5.0;5.0;5.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0
1454;1454;Do you go to holiday parades?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I love holiday parades!;Yes, quite enjoy holiday parades.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;No, I do not.;No, I do not.;;;0.0;0.0;0.0;0.4429063498973846;0.4429063498973846;0.49875208735466;0.49875208735466;1.0000001192092896;0.8975818753242493;;0.0;1.0;Binary Choice;1.0;1.0;5.0;1.0;1.0;5.0;0.0;0.0;0.0;0.0;1.0;1.0
1455;1455;Do you send holiday cards?;{};;;GPT-4 generated;0,000001;0,000001;Yes, every year without fail!;Yes, absolutely, it's a tradition!;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I send holiday cards.;Yes, I send holiday cards.;;;0.0;0.0;0.0;0.7097293138504028;0.7097293138504028;0.5694400668144226;0.5694400668144226;1.0000001192092896;0.5858787298202515;;0.0;1.0;Binary Choice;2.0;4.0;4.0;2.0;2.0;5.0;0.750001;0.250001;0.250001;0.250001;0.750001;1.0
1456;1456;Do you enjoy holiday baking?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I love holiday baking!;Absolutely, it's a jolly good time!;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I love holiday baking!;Yes, I enjoy holiday baking.;;;0.0;0.0;0.0;0.6397950649261475;0.6397950649261475;1.000000238418579;1.000000238418579;0.9770672917366028;0.62117999792099;;0.0;1.0;Binary Choice;2.0;5.0;2.0;1.5;5.0;5.0;1.0;0.250001;0.125001;1.0;0.250001;1.0
1457;1457;Do you have holiday traditions?;{};;;GPT-4 generated;0,000001;0,000001;Yes, we have lots of traditions!;Yes, we have many holiday traditions.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, we have holiday traditions.;Yes, we have holiday traditions.;;;0.0;0.0;0.0;0.9198137521743774;0.9198137521743774;0.8697115182876587;0.8697115182876587;1.000000238418579;0.9315134286880492;;0.0;1.0;Binary Choice;5.0;4.5;5.0;5.0;4.5;5.0;0.875001;1.0;1.0;0.875001;1.0;1.0
